education,balance,day,month,pdays,previous,y,unemployed,unknown_employment,single,Default,Housing,Loan,Called,days_since_contacted,months_last_contacted,box_cox_duration,Contact_campaign,Previous_outcome_1,Previous_outcome_2,Age
2,0,16,4,1,1,0,0,0,1,0,1,1,0,15,8,3.219698607,1,0,0,1
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.045511602,1,0,0,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.87960579,1,0,1,1
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.409888554,1,0,0,0
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.414141771,1,0,1,0
1,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.095021484,1,0,0,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.896850171,1,0,0,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.036168005,1,0,1,0
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.731295679,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.888279458,1,0,1,0
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.122851191,1,0,1,1
1,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.972333915,1,0,0,0
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.017088168,1,0,1,1
3,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.43611035,1,0,0,0
2,0,16,4,1,1,0,0,0,1,0,1,1,0,15,8,3.177671523,1,0,0,1
3,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.103691148,1,0,0,1
1,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.321056568,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.745521947,1,0,0,0
3,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.267933155,1,0,0,1
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.992555739,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.706974581,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.31941085,1,0,1,0
2,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,2.57858214,1,0,0,1
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.036168005,1,0,1,1
2,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.849912786,1,0,0,1
1,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.615744173,1,0,1,0
2,1,16,4,0,0,0,0,0,1,0,1,1,0,15,8,3.503698962,1,0,1,1
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.531667508,1,0,0,0
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.620412677,1,0,1,1
1,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,2.647211681,1,0,0,1
3,1,16,4,1,1,1,0,0,1,0,1,0,0,15,8,3.573828525,1,1,0,0
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,1.782602458,1,0,0,0
3,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,2.464950932,1,0,1,0
2,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,3.183534426,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.751437909,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.092838815,1,0,1,1
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.080716549,1,0,0,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.799662559,1,0,1,0
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.99752679,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,1.974350486,1,0,1,1
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.87960579,1,0,0,1
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.428906701,1,0,1,1
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.075151657,1,0,0,1
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.247143191,1,0,0,1
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.779851635,1,0,1,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.024294671,1,0,0,1
3,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.147688127,1,0,0,1
2,1,16,4,1,1,0,0,0,1,0,1,1,0,15,8,3.227108809,1,0,0,0
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.206564201,1,0,1,1
2,0,16,4,0,0,1,0,0,1,0,1,0,0,15,8,3.46294719,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.682890577,1,0,1,1
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.383955503,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.129134645,1,0,1,1
3,1,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.252607878,1,0,1,1
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.626527804,1,0,1,0
2,0,16,4,1,1,1,0,0,0,0,1,0,0,15,8,4.361907243,1,0,0,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.962013062,1,0,1,1
2,1,16,4,0,0,1,0,0,0,0,0,0,0,15,8,3.382834454,1,0,1,0
2,0,16,4,1,1,0,0,0,1,0,0,0,0,15,8,3.161821997,1,0,0,0
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.815753634,1,0,1,0
3,0,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.036168005,1,0,1,0
2,0,16,4,0,0,1,0,0,0,0,0,0,0,15,8,3.458764874,1,0,1,1
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.511886432,1,0,1,0
3,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.724069927,1,0,1,0
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.614573271,1,0,0,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.230788532,1,0,1,0
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.916463134,1,0,1,1
1,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.506842442,1,0,0,0
3,0,16,4,0,0,1,0,0,1,0,1,1,0,15,8,4.00778216,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.815753634,1,0,1,1
2,0,16,4,0,0,0,1,0,1,0,1,0,0,15,8,2.675125206,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.059334462,1,0,0,0
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.063887063,1,0,0,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.220643035,1,0,1,0
3,0,16,4,0,0,0,1,0,0,0,1,1,0,15,8,3.674641374,1,0,1,1
2,1,16,4,0,0,1,0,0,0,0,1,0,0,15,8,4.237309043,1,0,1,0
3,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.37144061,1,0,1,1
3,1,16,4,0,0,0,1,0,1,0,1,0,0,15,8,2.267933155,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.177906424,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,0,0,0,15,8,4.237309043,1,0,0,0
3,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,3.488977017,1,0,0,0
2,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,3.365865436,1,0,0,0
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.799662559,1,0,1,1
3,0,16,4,0,0,1,0,0,1,0,0,0,0,15,8,3.124951294,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.514252463,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,1,0,15,8,3.175707571,1,0,1,1
2,0,16,4,1,1,1,0,0,1,0,1,0,0,15,8,4.110868829,1,0,0,1
1,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.095021484,1,0,0,0
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.068412765,1,0,0,0
1,0,16,4,0,0,1,0,0,0,0,0,0,0,15,8,2.776494317,1,0,1,0
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.384360316,1,0,1,1
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.002465081,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.731295679,1,0,0,0
1,0,16,4,0,0,0,0,0,0,0,1,1,0,15,8,2.724069927,1,0,1,0
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.630716865,1,0,0,0
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.699530796,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.643126458,1,0,1,0
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.701920077,1,0,0,1
2,1,16,4,0,0,0,1,0,0,0,0,0,0,15,8,2.756001343,1,0,1,0
3,1,16,4,1,1,0,0,0,0,0,1,1,0,15,8,3.033797748,1,0,0,1
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.377730992,1,0,1,1
2,1,16,4,0,0,1,0,0,0,0,1,1,0,15,8,4.295847594,1,0,1,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.93556228,1,0,0,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.557746263,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.806143329,1,0,0,0
1,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.938250529,1,0,0,1
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.411366616,1,0,0,1
3,0,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.377730992,1,0,1,1
2,1,16,4,1,1,0,0,0,0,0,0,0,0,15,8,3.088454901,1,0,0,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.959410235,1,0,1,0
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.647211681,1,0,0,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.869045344,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.818928111,1,0,1,1
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.458764874,1,0,1,1
3,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.282855056,1,0,0,1
3,0,16,4,0,0,1,0,0,1,0,0,0,0,15,8,3.67134474,1,0,1,1
1,1,16,4,0,0,0,0,0,0,0,0,0,0,15,8,3.054754599,1,0,1,1
3,0,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.57858214,1,0,1,1
2,1,16,4,1,1,0,0,0,0,0,1,1,0,15,8,2.521854548,1,0,0,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.480993182,1,0,0,1
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.548964695,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.87960579,1,0,1,0
1,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.596428703,1,0,0,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.157809519,1,0,0,1
2,0,16,4,1,1,0,0,0,1,0,1,1,0,15,8,2.311579249,1,0,0,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.441830083,1,0,1,1
2,0,16,4,0,0,1,0,0,1,0,0,0,0,15,8,2.634879413,1,0,1,0
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.68673979,1,0,0,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.553993358,1,0,1,0
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.145648146,1,0,1,1
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.131525513,1,0,1,0
2,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,2.786518023,1,0,1,0
2,1,16,4,0,0,0,1,0,1,0,0,0,0,15,8,2.647211681,1,0,1,1
1,1,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.491461879,1,0,1,0
3,0,16,4,0,0,1,0,0,0,0,1,0,0,15,8,3.397970784,1,0,1,0
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.014670627,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.536517482,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,1,0,15,8,2.37144061,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,1,0,15,8,2.701920077,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.239915199,1,0,1,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.097198013,1,0,1,0
2,1,16,4,0,0,1,0,0,1,0,1,0,0,15,8,3.706974581,1,0,1,1
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.163820622,1,0,0,1
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.033797748,1,0,0,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.447512045,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.979981531,1,0,0,1
3,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.99504539,1,0,0,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.626527804,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.780275573,1,0,1,1
1,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.57858214,1,0,0,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.660269592,1,0,0,1
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.045511602,1,0,1,0
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.618068602,1,1,0,1
2,0,16,4,0,0,0,0,0,0,0,0,0,0,15,8,2.65530728,1,0,1,0
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.029061117,1,0,0,0
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.27194695,1,0,1,0
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.29092103,1,0,1,1
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.086253577,1,0,0,1
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.133295743,1,0,0,1
3,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.312795131,1,0,0,0
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.553993358,1,0,1,1
3,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.464950932,1,0,0,0
1,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,2.613797668,1,0,0,0
3,1,16,4,0,0,1,0,0,0,0,1,0,0,15,8,3.898925692,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.641128406,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.342159799,1,0,1,1
2,0,16,4,1,1,1,0,0,0,0,1,0,0,15,8,4.236688464,1,0,0,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.867875844,1,0,1,1
3,0,16,4,0,0,0,0,0,0,0,1,1,0,15,8,3.161821997,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.837680949,1,0,1,0
3,1,16,4,0,0,0,0,0,0,0,1,1,0,15,8,2.812564777,1,0,1,1
3,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.345587669,1,0,0,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.290172049,1,0,0,0
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.367422267,1,0,1,0
2,0,16,4,1,1,0,0,0,1,0,1,1,0,15,8,3.175707571,1,0,0,1
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.634879413,1,0,1,1
2,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.391948644,1,0,1,0
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.426008213,1,0,1,1
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.986629665,1,0,0,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.285789631,1,0,0,1
2,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.031433133,1,0,0,1
2,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,3.672444934,1,0,0,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.67134474,1,0,1,0
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.927437906,1,0,0,1
1,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.223412226,1,0,0,0
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.799662619,1,0,1,0
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.802910436,1,0,1,0
3,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.090649967,1,0,0,1
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.87960579,1,0,1,1
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.437247818,1,0,0,1
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.531667508,1,0,0,0
1,1,16,4,1,1,0,0,0,0,0,0,0,0,15,8,3.327607026,1,0,0,1
1,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.263174848,1,0,0,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.168943542,1,0,0,1
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.161821997,1,0,1,1
2,0,16,4,1,1,0,0,0,1,0,1,1,0,15,8,3.084045954,1,0,0,0
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.954176939,1,1,0,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.938779487,1,0,1,1
2,1,16,4,0,0,1,0,0,0,0,0,1,0,15,8,3.127045768,1,0,1,0
2,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.864913156,1,0,0,1
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.811107593,1,0,0,0
2,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,2.916463134,1,0,1,1
3,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.312795131,1,0,1,1
3,1,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.697392956,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.215967776,1,0,1,1
2,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.51817755,1,0,1,0
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.036155014,1,0,1,0
3,0,16,4,0,0,1,0,0,0,0,0,0,0,15,8,2.762900056,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.095021484,1,0,1,1
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.570142892,1,0,0,0
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.675125206,1,0,1,1
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,2.600814587,1,1,0,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.120745423,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.789827436,1,0,1,1
1,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.583090178,1,0,0,1
3,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,2.408224685,1,0,1,0
2,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,3.361177583,1,0,1,1
3,1,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.434674449,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.37144061,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.417253393,1,0,1,0
3,0,16,4,0,0,0,1,0,0,0,0,0,0,15,8,3.101532807,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,1,0,15,8,3.137434853,1,0,1,1
2,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,3.780275573,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.047832879,1,0,1,0
1,0,16,4,0,0,0,1,0,1,0,0,0,0,15,8,2.634879413,1,0,1,0
3,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.365865436,1,0,1,0
2,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.193211001,1,0,0,0
1,0,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.611051433,1,0,0,0
2,0,16,4,0,0,0,0,0,1,0,1,1,0,15,8,3.131217958,1,0,1,1
3,1,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.521854548,1,0,0,1
1,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.804448104,1,0,1,0
2,1,16,4,0,0,0,0,0,0,0,1,1,0,15,8,3.223412226,1,0,1,1
1,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,4.264261433,1,0,0,0
3,1,16,4,1,1,0,0,0,1,0,1,0,0,15,8,3.63312836,1,0,0,1
3,0,16,4,1,1,1,0,0,1,0,1,0,0,15,8,3.935449998,1,0,0,1
3,0,16,4,0,0,1,1,0,1,0,0,0,0,15,8,3.533705234,1,0,1,1
2,0,16,4,1,1,0,0,0,0,0,1,1,0,15,8,3.208453751,1,0,0,0
3,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,2.888279458,1,0,0,0
3,0,16,4,1,1,0,0,0,0,0,1,0,0,15,8,3.358037758,1,0,0,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.63542128,1,0,1,0
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,3.426008213,1,0,1,1
2,0,16,4,0,0,0,0,0,0,0,1,0,0,15,8,2.98503666,1,0,1,0
3,0,16,4,0,0,0,0,0,1,0,0,0,0,15,8,3.546439637,1,0,1,0
1,0,16,4,1,1,1,0,0,1,0,1,0,0,15,8,4.09818507,1,0,0,0
2,0,16,4,0,0,0,0,0,1,0,1,0,0,15,8,3.143602859,1,0,1,1
2,1,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.150560013,1,0,1,0
2,1,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.345587669,1,0,1,1
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.555555397,1,0,1,0
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.054754599,1,0,1,1
3,1,17,4,1,1,0,0,0,0,0,1,0,0,14,8,2.560227376,1,0,0,1
1,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.275429605,1,0,1,0
3,0,17,4,1,1,0,0,0,1,0,1,0,0,14,8,2.408224685,1,0,0,1
3,1,17,4,1,1,0,0,0,1,0,1,0,0,14,8,3.004922094,1,0,0,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.275429605,1,0,1,1
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,3.245342223,1,0,1,1
2,0,17,4,0,0,0,0,0,0,0,1,1,0,14,8,3.362743107,1,0,1,1
2,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,2.864913156,1,0,0,1
2,0,17,4,1,1,0,0,0,1,0,1,0,0,14,8,3.066153254,1,0,0,1
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,3.090649967,1,0,1,1
2,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,3.297713494,1,0,0,1
2,0,17,4,1,1,0,0,0,1,0,1,0,0,14,8,2.956798218,1,0,0,0
3,0,17,4,1,1,0,0,0,1,0,1,1,0,14,8,3.040847703,1,0,0,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.555555397,1,0,1,0
2,0,17,4,1,1,0,0,0,0,0,1,1,0,14,8,3.021900136,1,0,0,1
3,0,17,4,0,0,0,0,0,0,0,1,1,0,14,8,2.626527804,1,0,1,1
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,3.618081437,1,0,1,0
1,1,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.54136784,1,0,1,0
2,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,2.101632478,1,0,0,0
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.186724148,1,0,1,0
2,1,17,4,1,1,0,0,0,1,0,1,0,0,14,8,2.990057776,1,0,0,1
2,0,17,4,1,1,0,0,0,0,0,1,1,0,14,8,3.043183226,1,0,0,0
3,0,17,4,1,1,0,0,0,1,0,1,0,0,14,8,2.94625678,1,0,0,0
2,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,2.058924136,1,0,0,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.8252345,1,0,1,1
2,0,17,4,1,1,0,0,0,0,0,0,0,0,14,8,2.402248868,1,0,0,0
1,1,17,4,0,0,0,0,0,0,0,1,0,0,14,8,1.974350486,1,0,1,0
2,1,17,4,1,1,1,1,0,0,0,1,0,0,14,8,2.745521947,1,0,0,0
1,1,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.217835355,1,0,1,0
1,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,3.376703314,1,0,1,1
2,0,17,4,0,0,0,0,0,0,0,1,1,0,14,8,2.596428703,1,0,1,1
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.150560013,1,0,1,1
1,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,2.431553251,1,0,0,0
3,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.974891866,1,0,1,1
3,0,17,4,0,0,0,0,0,0,0,1,1,0,14,8,3.014670627,1,0,1,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.822088352,1,0,1,0
2,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.203944575,1,0,1,1
2,0,17,4,1,1,0,0,0,1,0,1,0,0,14,8,2.569470314,1,0,0,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.301088848,1,0,1,0
2,0,17,4,0,0,0,0,0,0,0,1,1,0,14,8,3.418718768,1,0,1,0
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.574042354,1,0,1,0
3,0,17,4,0,0,0,0,0,1,0,1,0,0,14,8,2.600814587,1,0,1,0
2,1,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.501757527,1,0,1,0
1,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,3.317761862,1,0,0,0
2,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,3.327607026,1,0,0,1
2,0,17,4,1,1,0,0,0,0,0,1,0,0,14,8,2.431553251,1,0,0,0
1,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.377730992,1,0,1,0
2,1,17,4,1,1,0,1,0,1,0,0,0,0,14,8,2.951546323,1,0,0,1
2,0,17,4,1,1,0,0,0,0,0,1,1,0,14,8,3.116516755,1,0,0,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,1.782602458,1,0,1,1
2,1,17,4,0,0,0,0,0,0,0,1,0,0,14,8,3.346954883,1,0,1,1
2,0,17,4,0,0,0,1,0,1,0,1,0,0,14,8,3.219698607,1,0,1,1
2,0,17,4,0,0,0,0,0,0,0,1,0,0,14,8,2.87960579,1,0,1,0
